edgeId,diagramId,fromNode,toNode,label,actor,tcId,tcType,priority,automated,notes
E_A07_COMMIT_OK_01,A07_선수익금_인식,,,"E_A07_COMMIT_OK_01 성공",system,TC-A07-011-BND,boundary,P2,Y,
E_A07_COMMIT_FAIL_01,A07_선수익금_인식,,,"E_A07_COMMIT_FAIL_01 실패",system,TC-A07-012-NEG,negative,P1,Y,
E_A07_NEXT_01,A07_선수익금_인식,,,"E_A07_NEXT_01",system,TC-A07-013-BND,boundary,P2,Y,
E_A07_NEXT_YES_01,A07_선수익금_인식,,,"E_A07_NEXT_YES_01",system,TC-A07-014-BND,boundary,P2,Y,
E_A07_NEXT_NO_01,A07_선수익금_인식,,,"E_A07_NEXT_NO_01 완료",system,TC-A07-015-BND,boundary,P2,Y,
E_A07_REPORT_01,A07_선수익금_인식,,,"E_A07_REPORT_01",system,TC-A07-016-BND,boundary,P2,Y,
E_A07_END_01,A07_선수익금_인식,,,"E_A07_END_01",system,TC-A07-017-BND,boundary,P2,Y,
E_A08_CRON_QUERY_01,A08_할부_자동승인,,,"E_A08_CRON_QUERY_01",system,TC-A08-001-BND,boundary,P2,Y,
E_A08_QUERY_EMPTY_01,A08_할부_자동승인,,,"E_A08_QUERY_EMPTY_01 없음",system,TC-A08-002-NEG,negative,P1,Y,
E_A08_QUERY_FOUND_01,A08_할부_자동승인,,,"E_A08_QUERY_FOUND_01 있음",system,TC-A08-003-BND,boundary,P2,Y,
E_A08_LOOP_BILLING_01,A08_할부_자동승인,,,"E_A08_LOOP_BILLING_01",system,TC-A08-004-BND,boundary,P2,Y,
E_A08_BILLING_INVALID_01,A08_할부_자동승인,,,"E_A08_BILLING_INVALID_01 무효",system,TC-A08-005-BND,boundary,P2,Y,
E_A08_BILLING_OK_01,A08_할부_자동승인,,,"E_A08_BILLING_OK_01 유효",system,TC-A08-006-BND,boundary,P2,Y,
E_A08_PG_OK_01,A08_할부_자동승인,,,"E_A08_PG_OK_01 승인",system,TC-A08-007-BND,boundary,P2,Y,
E_A08_PG_FAIL_01,A08_할부_자동승인,,,"E_A08_PG_FAIL_01 거절",system,TC-A08-008-BND,boundary,P2,Y,
E_A08_RETRY_YES_01,A08_할부_자동승인,,,"E_A08_RETRY_YES_01",system,TC-A08-009-BND,boundary,P2,Y,
E_A08_RETRY_NO_01,A08_할부_자동승인,,,"E_A08_RETRY_NO_01 초과",system,TC-A08-010-BND,boundary,P2,Y,
E_A08_CREATE_PAY_01,A08_할부_자동승인,,,"E_A08_CREATE_PAY_01",system,TC-A08-011-BND,boundary,P2,Y,
E_PAY,A08_할부_자동승인,,,"E_A08_UPDATE_INSTALL_01",system,TC-A08-012-BND,boundary,P2,Y,
E_INSTALL,A08_할부_자동승인,,,"E_A08_CHECK_COMPLETE_01",system,TC-A08-013-BND,boundary,P2,Y,
E_CHECK,A08_할부_자동승인,,,"E_A08_COMPLETE_YES_01 완납",system,TC-A08-014-BND,boundary,P2,Y,
E_A08_COMMIT_OK_01,A08_할부_자동승인,,,"E_A08_COMMIT_OK_01 성공",system,TC-A08-015-BND,boundary,P2,Y,
E_A08_COMMIT_FAIL_01,A08_할부_자동승인,,,"E_A08_COMMIT_FAIL_01 실패",system,TC-A08-016-NEG,negative,P1,Y,
E_A08_NEXT_01,A08_할부_자동승인,,,"E_A08_NEXT_01",system,TC-A08-017-BND,boundary,P2,Y,
E_A08_NEXT_YES_01,A08_할부_자동승인,,,"E_A08_NEXT_YES_01",system,TC-A08-018-BND,boundary,P2,Y,
E_A08_NEXT_NO_01,A08_할부_자동승인,,,"E_A08_NEXT_NO_01 완료",system,TC-A08-019-BND,boundary,P2,Y,
E_A08_END_01,A08_할부_자동승인,,,"E_A08_END_01",system,TC-A08-020-BND,boundary,P2,Y,
E_A09_CRON_QUERY_01,A09_근태_급여계산,,,"E_A09_CRON_QUERY_01",system,TC-A09-001-BND,boundary,P2,Y,
E_A09_QUERY_EMPTY_01,A09_근태_급여계산,,,"E_A09_QUERY_EMPTY_01 없음",system,TC-A09-002-NEG,negative,P1,Y,
E_A09_QUERY_FOUND_01,A09_근태_급여계산,,,"E_A09_QUERY_FOUND_01 있음",system,TC-A09-003-BND,boundary,P2,Y,
E_A09_LOOP_EXIST_01,A09_근태_급여계산,,,"E_A09_LOOP_EXIST_01",system,TC-A09-004-BND,boundary,P2,Y,
E_A09_EXIST_CONFIRMED_01,A09_근태_급여계산,,,"E_A09_EXIST_CONFIRMED_01 확정됨",system,TC-A09-005-BND,boundary,P2,Y,
E_A09_EXIST_DRAFT_01,A09_근태_급여계산,,,"E_A09_EXIST_DRAFT_01 초안 있음",system,TC-A09-006-BND,boundary,P2,Y,
E_A09_EXIST_NONE_01,A09_근태_급여계산,,,"E_A09_EXIST_NONE_01 없음",system,TC-A09-007-NEG,negative,P1,Y,
E_A09_RECALC_AGG_01,A09_근태_급여계산,,,"E_A09_RECALC_AGG_01",system,TC-A09-008-BND,boundary,P2,Y,
E_A09_AGG_CALC_01,A09_근태_급여계산,,,"E_A09_AGG_CALC_01",system,TC-A09-009-BND,boundary,P2,Y,
E_A09_CALC_VALIDATE_01,A09_근태_급여계산,,,"E_A09_CALC_VALIDATE_01",system,TC-A09-010-BND,boundary,P2,Y,
E_A09_VALIDATE_FAIL_01,A09_근태_급여계산,,,"E_A09_VALIDATE_FAIL_01 음수",system,TC-A09-011-BND,boundary,P2,Y,
E_A09_VALIDATE_OK_01,A09_근태_급여계산,,,"E_A09_VALIDATE_OK_01 정상",system,TC-A09-012-BND,boundary,P2,Y,
E_A09_UPSERT_01,A09_근태_급여계산,,,"E_A09_UPSERT_01",system,TC-A09-013-BND,boundary,P2,Y,
E_A09_COMMIT_01,A09_근태_급여계산,,,"E_A09_COMMIT_01",system,TC-A09-014-BND,boundary,P2,Y,
E_A09_COMMIT_OK_01,A09_근태_급여계산,,,"E_A09_COMMIT_OK_01 성공",system,TC-A09-015-BND,boundary,P2,Y,
E_A09_COMMIT_FAIL_01,A09_근태_급여계산,,,"E_A09_COMMIT_FAIL_01 실패",system,TC-A09-016-NEG,negative,P1,Y,
E_A09_NEXT_01,A09_근태_급여계산,,,"E_A09_NEXT_01",system,TC-A09-017-BND,boundary,P2,Y,
E_A09_NEXT_YES_01,A09_근태_급여계산,,,"E_A09_NEXT_YES_01",system,TC-A09-018-BND,boundary,P2,Y,
E_A09_NEXT_NO_01,A09_근태_급여계산,,,"E_A09_NEXT_NO_01 완료",system,TC-A09-019-BND,boundary,P2,Y,
E_A09_END_01,A09_근태_급여계산,,,"E_A09_END_01",system,TC-A09-020-BND,boundary,P2,Y,
E_A10_CRON_QUERY_01,A10_공지_읽음집계,,,"E_A10_CRON_QUERY_01",system,TC-A10-001-BND,boundary,P2,Y,
E_A10_QUERY_EMPTY_01,A10_공지_읽음집계,,,"E_A10_QUERY_EMPTY_01 없음",system,TC-A10-002-NEG,negative,P1,Y,
E_A10_QUERY_FOUND_01,A10_공지_읽음집계,,,"E_A10_QUERY_FOUND_01 있음",system,TC-A10-003-BND,boundary,P2,Y,
E_A10_LOOP_AGG_01,A10_공지_읽음집계,,,"E_A10_LOOP_AGG_01",system,TC-A10-004-BND,boundary,P2,Y,
E_A10_AGG_CALC_01,A10_공지_읽음집계,,,"E_A10_AGG_CALC_01",system,TC-A10-005-BND,boundary,P2,Y,
E_A10_UPDATE_01,A10_공지_읽음집계,,,"E_A10_UPDATE_01",system,TC-A10-006-BND,boundary,P2,Y,
E_A10_UPDATE_OK_01,A10_공지_읽음집계,,,"E_A10_UPDATE_OK_01 성공",system,TC-A10-007-BND,boundary,P2,Y,
E_A10_UPDATE_FAIL_01,A10_공지_읽음집계,,,"E_A10_UPDATE_FAIL_01 실패",system,TC-A10-008-NEG,negative,P1,Y,
E_A10_THRESH_OK_01,A10_공지_읽음집계,,,"E_A10_THRESH_OK_01 충족",system,TC-A10-009-BND,boundary,P2,Y,
E_A10_THRESH_FAIL_01,A10_공지_읽음집계,,,"E_A10_THRESH_FAIL_01 미달",system,TC-A10-010-BND,boundary,P2,Y,
E_A10_REMIND_OFF_01,A10_공지_읽음집계,,,"E_A10_REMIND_OFF_01 비활성",system,TC-A10-011-BND,boundary,P2,Y,
E_A10_REMIND_ON_01,A10_공지_읽음집계,,,"E_A10_REMIND_ON_01 활성",system,TC-A10-012-BND,boundary,P2,Y,
E_A10_REMIND_OK_01,A10_공지_읽음집계,,,"E_A10_REMIND_OK_01 성공",system,TC-A10-013-BND,boundary,P2,Y,
E_A10_REMIND_FAIL_01,A10_공지_읽음집계,,,"E_A10_REMIND_FAIL_01 실패",system,TC-A10-014-NEG,negative,P1,Y,
E_A10_NEXT_YES_01,A10_공지_읽음집계,,,"E_A10_NEXT_YES_01",system,TC-A10-015-BND,boundary,P2,Y,
E_A10_NEXT_NO_01,A10_공지_읽음집계,,,"E_A10_NEXT_NO_01 완료",system,TC-A10-016-BND,boundary,P2,Y,
E_A10_END_01,A10_공지_읽음집계,,,"E_A10_END_01",system,TC-A10-017-BND,boundary,P2,Y,
E_A11_CRON_QUERY_01,A11_캠페인_자동발송,,,"E_A11_CRON_QUERY_01",system,TC-A11-001-BND,boundary,P2,Y,
E_A11_QUERY_EMPTY_01,A11_캠페인_자동발송,,,"E_A11_QUERY_EMPTY_01 없음",system,TC-A11-002-NEG,negative,P1,Y,
E_A11_QUERY_FOUND_01,A11_캠페인_자동발송,,,"E_A11_QUERY_FOUND_01 있음",system,TC-A11-003-BND,boundary,P2,Y,
E_A11_CAMP_TARGET_01,A11_캠페인_자동발송,,,"E_A11_CAMP_TARGET_01",system,TC-A11-004-BND,boundary,P2,Y,
E_A11_TARGET_EMPTY_01,A11_캠페인_자동발송,,,"E_A11_TARGET_EMPTY_01 없음",system,TC-A11-005-NEG,negative,P1,Y,
E_A11_TARGET_FOUND_01,A11_캠페인_자동발송,,,"E_A11_TARGET_FOUND_01 있음",system,TC-A11-006-BND,boundary,P2,Y,
E_A11_MEM_OPTOUT_01,A11_캠페인_자동발송,,,"E_A11_MEM_OPTOUT_01",system,TC-A11-007-BND,boundary,P2,Y,
E_A11_OPTOUT_YES_01,A11_캠페인_자동발송,,,"E_A11_OPTOUT_YES_01 거부",system,TC-A11-008-NEG,negative,P1,Y,
E_A11_OPTOUT_NO_01,A11_캠페인_자동발송,,,"E_A11_OPTOUT_NO_01 수신",system,TC-A11-009-BND,boundary,P2,Y,
E_A11_COOL_YES_01,A11_캠페인_자동발송,,,"E_A11_COOL_YES_01 이내",system,TC-A11-010-BND,boundary,P2,Y,
E_A11_COOL_NO_01,A11_캠페인_자동발송,,,"E_A11_COOL_NO_01 이후",system,TC-A11-011-BND,boundary,P2,Y,
E_A11_BUILD_SEND_01,A11_캠페인_자동발송,,,"E_A11_BUILD_SEND_01",system,TC-A11-012-BND,boundary,P2,Y,
E_A11_CH_SMS_01,A11_캠페인_자동발송,,,"E_A11_CH_SMS_01 SMS",system,TC-A11-013-BND,boundary,P2,Y,
E_A11_CH_KAKAO_01,A11_캠페인_자동발송,,,"E_A11_CH_KAKAO_01 카카오",system,TC-A11-014-BND,boundary,P2,Y,
E_A11_CH_PUSH_01,A11_캠페인_자동발송,,,"E_A11_CH_PUSH_01 푸시",system,TC-A11-015-BND,boundary,P2,Y,
E_A11_SEND_OK_01,A11_캠페인_자동발송,,,"E_A11_SEND_OK_01 성공",system,TC-A11-016-BND,boundary,P2,Y,
E_A11_SEND_FAIL_01,A11_캠페인_자동발송,,,"E_A11_SEND_FAIL_01 실패",system,TC-A11-017-NEG,negative,P1,Y,
E_A11_RETRY_YES_01,A11_캠페인_자동발송,,,"E_A11_RETRY_YES_01",system,TC-A11-018-BND,boundary,P2,Y,
E_A11_RETRY_NO_01,A11_캠페인_자동발송,,,"E_A11_RETRY_NO_01 초과",system,TC-A11-019-BND,boundary,P2,Y,
E_A11_NEXT_MEM_01,A11_캠페인_자동발송,,,"E_A11_NEXT_MEM_01",system,TC-A11-020-BND,boundary,P2,Y,
E_A11_NEXT_MEM_YES_01,A11_캠페인_자동발송,,,"E_A11_NEXT_MEM_YES_01",system,TC-A11-021-BND,boundary,P2,Y,
E_A11_NEXT_MEM_NO_01,A11_캠페인_자동발송,,,"E_A11_NEXT_MEM_NO_01 완료",system,TC-A11-022-BND,boundary,P2,Y,
E_CAMP,A11_캠페인_자동발송,,,"E_A11_NEXT_CAMP_01",system,TC-A11-023-BND,boundary,P2,Y,
E_A11_NEXT_CAMP_YES_01,A11_캠페인_자동발송,,,"E_A11_NEXT_CAMP_YES_01",system,TC-A11-024-BND,boundary,P2,Y,
E_A11_NEXT_CAMP_NO_01,A11_캠페인_자동발송,,,"E_A11_NEXT_CAMP_NO_01 완료",system,TC-A11-025-BND,boundary,P2,Y,
E_A12_CRON_POLICY_01,A12_감사로그_아카이빙,,,"E_A12_CRON_POLICY_01",system,TC-A12-001-BND,boundary,P2,Y,
E_A12_POLICY_QUERY_01,A12_감사로그_아카이빙,,,"E_A12_POLICY_QUERY_01",system,TC-A12-002-BND,boundary,P2,Y,
E_A12_QUERY_EMPTY_01,A12_감사로그_아카이빙,,,"E_A12_QUERY_EMPTY_01 없음",system,TC-A12-003-NEG,negative,P1,Y,
E_A12_QUERY_FOUND_01,A12_감사로그_아카이빙,,,"E_A12_QUERY_FOUND_01 있음",system,TC-A12-004-BND,boundary,P2,Y,
E_A12_BATCH_01,A12_감사로그_아카이빙,,,"E_A12_BATCH_01",system,TC-A12-005-BND,boundary,P2,Y,
E_A12_BATCH_LOOP_01,A12_감사로그_아카이빙,,,"E_A12_BATCH_LOOP_01",system,TC-A12-006-BND,boundary,P2,Y,
E_A12_COMPRESS_01,A12_감사로그_아카이빙,,,"E_A12_COMPRESS_01",system,TC-A12-007-BND,boundary,P2,Y,
E_A12_UPLOAD_01,A12_감사로그_아카이빙,,,"E_A12_UPLOAD_01",system,TC-A12-008-BND,boundary,P2,Y,
E_A12_UPLOAD_OK_01,A12_감사로그_아카이빙,,,"E_A12_UPLOAD_OK_01 성공",system,TC-A12-009-BND,boundary,P2,Y,
E_A12_UPLOAD_FAIL_01,A12_감사로그_아카이빙,,,"E_A12_UPLOAD_FAIL_01 실패",system,TC-A12-010-NEG,negative,P1,Y,
E_A12_RETRY_YES_01,A12_감사로그_아카이빙,,,"E_A12_RETRY_YES_01",system,TC-A12-011-BND,boundary,P2,Y,
E_A12_RETRY_NO_01,A12_감사로그_아카이빙,,,"E_A12_RETRY_NO_01 초과",system,TC-A12-012-BND,boundary,P2,Y,
E_DB,A12_감사로그_아카이빙,,,"E_A12_DELETE_01",system,TC-A12-013-BND,boundary,P2,Y,
E_OLD,A12_감사로그_아카이빙,,,"E_A12_DELETE_OK_01 성공",system,TC-A12-014-BND,boundary,P2,Y,
E_A12_NEXT_YES_01,A12_감사로그_아카이빙,,,"E_A12_NEXT_YES_01",system,TC-A12-015-BND,boundary,P2,Y,
E_A12_NEXT_NO_01,A12_감사로그_아카이빙,,,"E_A12_NEXT_NO_01 완료",system,TC-A12-016-BND,boundary,P2,Y,
E_A12_INTEG_OK_01,A12_감사로그_아카이빙,,,"E_A12_INTEG_OK_01 정상",system,TC-A12-017-BND,boundary,P2,Y,
E_A12_INTEG_FAIL_01,A12_감사로그_아카이빙,,,"E_A12_INTEG_FAIL_01 불일치",system,TC-A12-018-BND,boundary,P2,Y,
E_A12_END_01,A12_감사로그_아카이빙,,,"E_A12_END_01",system,TC-A12-019-BND,boundary,P2,Y,
E_E01_REQ_AUTH_01,E01_인증실패_401,,,"E_E01_REQ_AUTH_01",manager,TC-E01-001-BND,boundary,P2,Y,
E_E01_NO_TOKEN_01,E01_인증실패_401,,,"E_E01_NO_TOKEN_01 토큰 없음",manager,TC-E01-002-NEG,negative,P1,Y,
E_E01_TOKEN_EXIST_01,E01_인증실패_401,,,"E_E01_TOKEN_EXIST_01 토큰 있음",manager,TC-E01-003-BND,boundary,P2,Y,
E_E01_EXPIRED_01,E01_인증실패_401,,,"E_E01_EXPIRED_01 만료",manager,TC-E01-004-NEG,negative,P1,Y,
E_E01_INVALID_01,E01_인증실패_401,,,"E_E01_INVALID_01 서명 불일치",manager,TC-E01-005-BND,boundary,P2,Y,
E_E01_VALID_01,E01_인증실패_401,,,"E_E01_VALID_01 유효",manager,TC-E01-006-BND,boundary,P2,Y,
E_E01_REFRESH_01,E01_인증실패_401,,,"E_E01_REFRESH_01",manager,TC-E01-007-BND,boundary,P2,Y,
E_E01_REFRESH_OK_01,E01_인증실패_401,,,"E_E01_REFRESH_OK_01 유효",manager,TC-E01-008-BND,boundary,P2,Y,
E_E01_REFRESH_FAIL_01,E01_인증실패_401,,,"E_E01_REFRESH_FAIL_01 만료/없음",manager,TC-E01-009-NEG,negative,P1,Y,
E_E01_FORCE_LOGOUT_01,E01_인증실패_401,,,"E_E01_FORCE_LOGOUT_01",manager,TC-E01-010-BND,boundary,P2,Y,
E_E01_MODAL_LOGIN_01,E01_인증실패_401,,,"E_E01_MODAL_LOGIN_01 재로그인 클릭",manager,TC-E01-011-BND,boundary,P2,Y,
E_LOGOUT,E01_인증실패_401,,,"E_E01_LOGOUT_REDIRECT_01",manager,TC-E01-012-BND,boundary,P2,Y,
E_E01_LOGIN_SUBMIT_01,E01_인증실패_401,,,"E_E01_LOGIN_SUBMIT_01",manager,TC-E01-013-BND,boundary,P2,Y,
E_E01_LOGIN_OK_01,E01_인증실패_401,,,"E_E01_LOGIN_OK_01 200",manager,TC-E01-014-BND,boundary,P2,Y,
E_E01_LOGIN_FAIL_01,E01_인증실패_401,,,"E_E01_LOGIN_FAIL_01 E401001",manager,TC-E01-015-BND,boundary,P2,Y,
E_E01_FORCE_PW_01,E01_인증실패_401,,,"E_E01_FORCE_PW_01 E401004",manager,TC-E01-016-BND,boundary,P2,Y,
E_E01_RETRY_01,E01_인증실패_401,,,"E_E01_RETRY_01",manager,TC-E01-017-BND,boundary,P2,Y,
E_E01_PW_CHANGED_01,E01_인증실패_401,,,"E_E01_PW_CHANGED_01",manager,TC-E01-018-BND,boundary,P2,Y,
E_E02_ROLE_CHECK_01,E02_권한없음_403,,,"E_E02_ROLE_CHECK_01",manager,TC-E02-001-BND,boundary,P2,Y,
E_E02_TOAST_01,E02_권한없음_403,,,"E_E02_TOAST_01",manager,TC-E02-002-BND,boundary,P2,Y,
E_E02_STAY_01,E02_권한없음_403,,,"E_E02_STAY_01",manager,TC-E02-003-BND,boundary,P2,Y,
E_E02_LOCK_MODAL_01,E02_권한없음_403,,,"E_E02_LOCK_MODAL_01",manager,TC-E02-004-BND,boundary,P2,Y,
E_E02_LOCK_LOGOUT_01,E02_권한없음_403,,,"E_E02_LOCK_LOGOUT_01",manager,TC-E02-005-BND,boundary,P2,Y,
E_E02_LOCK_LOGIN_01,E02_권한없음_403,,,"E_E02_LOCK_LOGIN_01",manager,TC-E02-006-BND,boundary,P2,Y,
E_E02_BRANCH_TOAST_01,E02_권한없음_403,,,"E_E02_BRANCH_TOAST_01",manager,TC-E02-007-BND,boundary,P2,Y,
E_E02_BRANCH_BACK_01,E02_권한없음_403,,,"E_E02_BRANCH_BACK_01",manager,TC-E02-008-BND,boundary,P2,Y,
E_E03_QUERY_01,E03_리소스없음_404,,,"E_E03_QUERY_01",manager,TC-E03-001-BND,boundary,P2,Y,
E_E03_FOUND_01,E03_리소스없음_404,,,"E_E03_FOUND_01 존재",manager,TC-E03-002-BND,boundary,P2,Y,
E_E03_NOT_FOUND_01,E03_리소스없음_404,,,"E_E03_NOT_FOUND_01 없음",manager,TC-E03-003-NEG,negative,P1,Y,
E_E03_MEMBER_01,E03_리소스없음_404,,,"E_E03_MEMBER_01",manager,TC-E03-004-BND,boundary,P2,Y,
E_E03_STAFF_01,E03_리소스없음_404,,,"E_E03_STAFF_01",manager,TC-E03-005-BND,boundary,P2,Y,
E_E03_SALE_01,E03_리소스없음_404,,,"E_E03_SALE_01",manager,TC-E03-006-BND,boundary,P2,Y,
E_E03_PRODUCT_01,E03_리소스없음_404,,,"E_E03_PRODUCT_01",manager,TC-E03-007-BND,boundary,P2,Y,
E_E03_CLASS_01,E03_리소스없음_404,,,"E_E03_CLASS_01",manager,TC-E03-008-BND,boundary,P2,Y,
E_E03_LOCKER_01,E03_리소스없음_404,,,"E_E03_LOCKER_01",manager,TC-E03-009-BND,boundary,P2,Y,
E_E03_CONTRACT_01,E03_리소스없음_404,,,"E_E03_CONTRACT_01",manager,TC-E03-010-BND,boundary,P2,Y,
E_E03_BRANCH_01,E03_리소스없음_404,,,"E_E03_BRANCH_01",manager,TC-E03-011-BND,boundary,P2,Y,
E_E03_COUPON_01,E03_리소스없음_404,,,"E_E03_COUPON_01",manager,TC-E03-012-BND,boundary,P2,Y,
E_E03_GENERIC_01,E03_리소스없음_404,,,"E_E03_GENERIC_01",manager,TC-E03-013-BND,boundary,P2,Y,
E_E03_TOAST_01,E03_리소스없음_404,,,"E_E03_TOAST_01",manager,TC-E03-014-BND,boundary,P2,Y,
E_E03_URL_CHECK_01,E03_리소스없음_404,,,"E_E03_URL_CHECK_01",manager,TC-E03-015-BND,boundary,P2,Y,
E_E03_URL_YES_01,E03_리소스없음_404,,,"E_E03_URL_YES_01 직접 접근",manager,TC-E03-016-BND,boundary,P2,Y,
E_E03_URL_NO_01,E03_리소스없음_404,,,"E_E03_URL_NO_01 UI 조작",manager,TC-E03-017-BND,boundary,P2,Y,
E_E03_HOME_01,E03_리소스없음_404,,,"E_E03_HOME_01 홈으로 클릭",manager,TC-E03-018-BND,boundary,P2,Y,
E_E03_BACK_01,E03_리소스없음_404,,,"E_E03_BACK_01 뒤로가기",manager,TC-E03-019-BND,boundary,P2,Y,
E_E04_VALIDATE_01,E04_유효성실패_422,,,"E_E04_VALIDATE_01",manager,TC-E04-001-BND,boundary,P2,Y,
E_E04_PASS_01,E04_유효성실패_422,,,"E_E04_PASS_01 통과",manager,TC-E04-002-BND,boundary,P2,Y,
E_E04_HOLDING_01,E04_유효성실패_422,,,"E_E04_HOLDING_01",manager,TC-E04-003-BND,boundary,P2,Y,
E_E04_WITHDRAWN_01,E04_유효성실패_422,,,"E_E04_WITHDRAWN_01",manager,TC-E04-004-BND,boundary,P2,Y,
E_E04_STAFF_MEMBER_01,E04_유효성실패_422,,,"E_E04_STAFF_MEMBER_01",manager,TC-E04-005-BND,boundary,P2,Y,
E_E04_NO_MEMBERSHIP_01,E04_유효성실패_422,,,"E_E04_NO_MEMBERSHIP_01",manager,TC-E04-006-BND,boundary,P2,Y,
E_E04_SUSPENDED_01,E04_유효성실패_422,,,"E_E04_SUSPENDED_01",manager,TC-E04-007-BND,boundary,P2,Y,
E_E04_NO_SESSION_01,E04_유효성실패_422,,,"E_E04_NO_SESSION_01",manager,TC-E04-008-BND,boundary,P2,Y,
E_E04_SALARY_NEG_01,E04_유효성실패_422,,,"E_E04_SALARY_NEG_01",manager,TC-E04-009-BND,boundary,P2,Y,
E_E04_BRANCH_MEMBER_01,E04_유효성실패_422,,,"E_E04_BRANCH_MEMBER_01",manager,TC-E04-010-BND,boundary,P2,Y,
E_E04_COUPON_EXP_01,E04_유효성실패_422,,,"E_E04_COUPON_EXP_01",manager,TC-E04-011-BND,boundary,P2,Y,
E_E04_COUPON_USED_01,E04_유효성실패_422,,,"E_E04_COUPON_USED_01",manager,TC-E04-012-BND,boundary,P2,Y,
E_E04_MODAL_100_01,E04_유효성실패_422,,,"E_E04_MODAL_100_01",manager,TC-E04-013-BND,boundary,P2,Y,
E_E04_TOAST_101_01,E04_유효성실패_422,,,"E_E04_TOAST_101_01",manager,TC-E04-014-BND,boundary,P2,Y,
E_E04_MODAL_200_01,E04_유효성실패_422,,,"E_E04_MODAL_200_01",manager,TC-E04-015-BND,boundary,P2,Y,
E_E04_MODAL_400_01,E04_유효성실패_422,,,"E_E04_MODAL_400_01",manager,TC-E04-016-BND,boundary,P2,Y,
E_E04_TOAST_401_01,E04_유효성실패_422,,,"E_E04_TOAST_401_01",manager,TC-E04-017-BND,boundary,P2,Y,
E_E04_MODAL_500_01,E04_유효성실패_422,,,"E_E04_MODAL_500_01",manager,TC-E04-018-EXC,exception,P1,N,
E_E04_MANUAL_700_01,E04_유효성실패_422,,,"E_E04_MANUAL_700_01",manager,TC-E04-019-BND,boundary,P2,Y,
E_E04_MODAL_900_01,E04_유효성실패_422,,,"E_E04_MODAL_900_01",manager,TC-E04-020-BND,boundary,P2,Y,
E_E04_TOAST_950_01,E04_유효성실패_422,,,"E_E04_TOAST_950_01",manager,TC-E04-021-BND,boundary,P2,Y,
E_E05_UNIQUE_CHECK_01,E05_중복충돌_409,,,"E_E05_UNIQUE_CHECK_01",manager,TC-E05-001-BND,boundary,P2,Y,
E_E05_PHONE_GUIDE_01,E05_중복충돌_409,,,"E_E05_PHONE_GUIDE_01",manager,TC-E05-002-BND,boundary,P2,Y,
E_E05_STATE_TOAST_01,E05_중복충돌_409,,,"E_E05_STATE_TOAST_01",manager,TC-E05-003-BND,boundary,P2,Y,
E_E05_READONLY_01,E05_중복충돌_409,,,"E_E05_READONLY_01",manager,TC-E05-004-BND,boundary,P2,Y,
E_E05_LOCKER_GUIDE_01,E05_중복충돌_409,,,"E_E05_LOCKER_GUIDE_01",manager,TC-E05-005-BND,boundary,P2,Y,
E_E05_SALARY_GUIDE_01,E05_중복충돌_409,,,"E_E05_SALARY_GUIDE_01",manager,TC-E05-006-BND,boundary,P2,Y,
E_E05_CODE_GUIDE_01,E05_중복충돌_409,,,"E_E05_CODE_GUIDE_01",manager,TC-E05-007-BND,boundary,P2,Y,
E_GUIDE,E05_중복충돌_409,,,"",manager,TC-E05-008,positive,P2,Y,
E_E06_PROCESS_01,E06_서버오류_500,,,"E_E06_PROCESS_01",manager,TC-E06-001-BND,boundary,P2,Y,
E_E06_OK_01,E06_서버오류_500,,,"E_E06_OK_01 성공",manager,TC-E06-002-BND,boundary,P2,Y,
E_E06_EXCEPTION_01,E06_서버오류_500,,,"E_E06_EXCEPTION_01 예외 발생",manager,TC-E06-003-EXC,exception,P1,N,
E_E06_LOG_01,E06_서버오류_500,,,"E_E06_LOG_01",manager,TC-E06-004-BND,boundary,P2,Y,
E_E06_ALERT_01,E06_서버오류_500,,,"E_E06_ALERT_01",manager,TC-E06-005-BND,boundary,P2,Y,
E_E06_ALERT_YES_01,E06_서버오류_500,,,"E_E06_ALERT_YES_01 초과",manager,TC-E06-006-BND,boundary,P2,Y,
E_E06_ALERT_NO_01,E06_서버오류_500,,,"E_E06_ALERT_NO_01 정상",manager,TC-E06-007-BND,boundary,P2,Y,
E_E06_RESP_01,E06_서버오류_500,,,"E_E06_RESP_01",manager,TC-E06-008-BND,boundary,P2,Y,
E_E06_CLIENT_01,E06_서버오류_500,,,"E_E06_CLIENT_01",manager,TC-E06-009-BND,boundary,P2,Y,
E_E06_TOAST_01,E06_서버오류_500,,,"E_E06_TOAST_01",manager,TC-E06-010-BND,boundary,P2,Y,
E_E06_RETRY_BTN_01,E06_서버오류_500,,,"E_E06_RETRY_BTN_01 재시도 클릭",manager,TC-E06-011-BND,boundary,P2,Y,
E_E06_STAY_01,E06_서버오류_500,,,"E_E06_STAY_01 닫기",manager,TC-E06-012-BND,boundary,P2,Y,
E_E06_RETRY_OK_01,E06_서버오류_500,,,"E_E06_RETRY_OK_01 성공",manager,TC-E06-013-BND,boundary,P2,Y,
E_E06_RETRY_FAIL_01,E06_서버오류_500,,,"E_E06_RETRY_FAIL_01 재실패",manager,TC-E06-014-NEG,negative,P1,Y,
E_E07_CALL_01,E07_타임아웃_504,,,"E_E07_CALL_01",manager,TC-E07-001-BND,boundary,P2,Y,
E_E07_OK_01,E07_타임아웃_504,,,"E_E07_OK_01 응답 정상",manager,TC-E07-002-BND,boundary,P2,Y,
